recipe_urls,recipe_name,ingredients,ingredients_parsed
https://cuisine-facile.com/viandes/recette-carottes-confites-lard.php,Carottes confites au lard,"[""1 1 litre d'eau"", '2 2 cubes de bouillon de volaille', '3 1 kg de carotte', '4 1 oignon', ""5 1 cuillère à soupe d'huile d'olive"", '6 250 g de lard', ""7 3 cuillères à soupe d'huile d'olive"", '8 sel', '9 poivre']",litre cube bouillon volaille kg carotte oignon cuillere a soupe lard cuilleres a soupe sel poivre
https://cuisine-facile.com/viandes/recette-chili-con-carne-express.php,Chili con carne express,"['1 600 g de viande hachée', '2 500 g de haricots rouges', '3 1 oignon', '4 1 échalote', '5 1 cube de bouillon de bœuf', '6 500 ml de coulis de tomates', ""7 2 cuillères à soupe d'épices à chili"", ""8 4 cuillères à soupe d'huile d'olive"", '9 Tabasco (facultatif)', '10 sel fin']",viande hachee haricot oignon echalote cube bouillon boeuf coulis tomates cuilleres a soupe a chili cuilleres a soupe tabasco sel fin
https://cuisine-facile.com/viandes/recette-chips-morteau.php,Chips de Morteau,['1 ½ saucisse de Morteau'],saucisse morteau
https://cuisine-facile.com/viandes/recette-civet-lapin.php,Civet de lapin,"['1 1 kg de viande de lapin', ""2 2 gousses d'ail"", '3 1 feuille de laurier', '4 1 brin de romarin', '5 1 brin de thym', '6 1 litre 500 ml de vin rouge', '7 sel', '8 poivre', ""9 5 cuillères à soupe d'huile d'olive"", '10 150 g de lardons', '11 350 g de champignons', ""12 250 g d'oignon"", ""13 4 cuillères à soupe d'huile d'olive"", '14 2 cuillères à soupe de farine']",kg viande lapin gousses feuille laurier brin romarin brin thym litre vin sel poivre cuilleres a soupe lardons champignons cuilleres a soupe cuilleres a soupe farine
https://cuisine-facile.com/viandes/recette-civet-lapin-normande.php,Civet de lapin à la normande,"['1 1 carotte', '2 2 feuilles de laurier', '3 1 Bouquet garni', '4 1 oignon', '5 1 kg 500 g de viande de lapin', '6 1 litre de cidre', ""7 30 g d'huile d'olive"", '8 2 cuillères à soupe de farine', '9 200 g de lardons fumés', '10 300 g de champignons', '11 250 ml de crème fraiche liquide', '12 2 cuillères à soupe de maïzena (facultatif)', ""13 3 cuillères à soupe d'eau (facultatif)"", '14 sel', '15 poivre']",carotte feuilles laurier bouquet garni oignon kg viande lapin litre cidre cuilleres a soupe farine lardons fume champignons creme fraiche liquide cuilleres a soupe maizena cuilleres a soupe sel poivre
https://cuisine-facile.com/viandes/recette-coq-vin.php,Coq au vin,"['1 2 carottes', '2 2 échalotes', '3 1 Bouquet garni', '4 750 g de filet de poulet', '5 750 ml de vin rouge', ""6 3 cuillères à soupe d'huile d'olive"", ""7 ½ verre de Cognac ou d'Armagnac"", '8 3 cuillères à soupe de farine', '9 300 g de champignons', ""10 2 cuillères à soupe d'huile d'olive"", '11 sel', '12 poivre']",carottes echalotes bouquet garni filet poulet vin cuilleres a soupe verre cognac cuilleres a soupe farine champignons cuilleres a soupe sel poivre
https://cuisine-facile.com/viandes/recette-cote-veau-aux-petits-legumes.php,Côte de veau aux petits légumes,"['1 150 g de carotte', '2 150 g de navet', '3 150 g de choux de Bruxelles', '4 150 g de chou romanesco', '5 150 g de brocoli', '6 150 g de chou vert', '7 600 g de viande de veau', '8 50 g de Beurre clarifié', ""9 1 gousse d'ail"", '10 1 feuille de laurier', '11 1 brin de thym', '12 1 brin de romarin', '13 sel', '14 poivre']",carotte navet chou bruxelles chou romanesco brocoli chou vert viande veau beurre clarifie gousse feuille laurier brin thym brin romarin sel poivre
https://cuisine-facile.com/viandes/recette-cotelettes-de-porc-au-four.php,Côtelettes de porc au four,"['1 4 côtelettes de porc', ""2 2 cuillères à soupe d'huile"", '3 2 cuillères à soupe de moutarde', '4 thym', '5 1 verre de vin blanc sec', '6 sel', '7 poivre']",cotelettes porc cuilleres a soupe cuilleres a soupe moutarde thym verre vin blanc sec sel poivre
https://cuisine-facile.com/viandes/recette-cotelettes-porc-romarin.php,Côtelettes de porc au romarin,"['1 4 côtelettes de porc', '2 2 brins de romarin', ""3 2 cuillères à soupe d'huile d'olive"", '4 1 échalote', '5 4 noix de beurre', '6 40 g de fromage (facultatif)', '7 sel', '8 poivre']",cotelettes porc brins romarin cuilleres a soupe echalote noix beurre fromage sel poivre
https://cuisine-facile.com/viandes/recette-cotelettes-porc-aux-2-choux.php,Côtelettes de porc aux 2 choux,"['1 400 g de choux de Bruxelles', '2 400 g de chou romanesco', '3 4 côtelettes de porc', ""4 2 cuillères à soupe d'huile d'olive"", '5 100 ml de vin blanc sec', '6 sel', '7 poivre']",chou bruxelles chou romanesco cotelettes porc cuilleres a soupe vin blanc sec sel poivre
https://cuisine-facile.com/viandes/recette-deux-cochonailles-en-cuisson-lente.php,Deux cochonnailles en cuisson lente,"['1 500 g de haricots blancs', '2 300 g de carotte', '3 300 g de navet', '4 300 g de potimarron', '5 500 g de viande de porc', '6 300 g de saucisse', ""7 2 cuillères à soupe d'huile"", ""8 2 gousses d'ail"", '9 2 feuilles de laurier', '10 5 feuilles de sauge', '11 1 litre 500 ml de Bouillon de légumes', '12 sel', '13 poivre']",haricot blanc carotte navet potimarron viande porc saucisse cuilleres a soupe gousses feuilles laurier feuilles sauge litre bouillon legume sel poivre
https://cuisine-facile.com/viandes/recette-emince-de-porc-facon-cajun.php,Emincé de porc façon Cajun,"['1 400 g de filet mignon de porc', '2 1 citron vert', ""3 2 cuillères à soupe d'épices Cajun"", '4 1 oignon', ""5 3 cuillères à soupe d'huile d'olive"", ""6 1 cuillère à soupe d'épices Cajun"", '7 500 g de riz cuit', '8 persil', '9 sel']",filet mignon porc citron vert cuilleres a soupe cajun oignon cuilleres a soupe cuillere a soupe cajun riz cuit persil sel
https://cuisine-facile.com/viandes/recette-emince-de-poulet-saute-aux-poireaux.php,Emincé de poulet sauté aux poireaux,"['1 400 g de viande de volaille', '2 4 cuillères à soupe de sauce soja', '3 2 cuillères à soupe de vinaigre blanc', ""4 1 cuillère à soupe d'épices à chili"", ""5 3 cuillères à soupe d'huile d'olive"", '6 500 g de poireau', '7 1 échalote', ""8 4 cuillères à soupe d'huile d'olive"", '9 sel', '10 poivre']",viande volaille cuilleres a soupe sauce soja cuilleres a soupe vinaigre blanc cuillere a soupe a chili cuilleres a soupe poireau echalote cuilleres a soupe sel poivre
https://cuisine-facile.com/viandes/recette-escalope-veau-creme.php,Escalope de veau à la crème,"['1 4 escalopes de viande de veau', '2 400 g de champignons', '3 1 échalote', '4 persil', ""5 2 cuillères à soupe d'huile d'olive"", '6 ½ citron', ""7 2 cuillères à soupe d'huile d'olive"", '8 250 ml de crème fraiche', '9 sel', '10 poivre']",escalopes viande veau champignons echalote persil cuilleres a soupe citron cuilleres a soupe creme fraiche sel poivre
https://cuisine-facile.com/viandes/recette-escalope-viennoise.php,Escalope Viennoise,"['1 4 escalopes de veau', '2 30 g de dorure', '3 30 g de farine', '4 30 g de chapelure', ""5 6 cuillères à soupe d'huile"", '6 sel', '7 poivre']",escalopes veau dorure farine chapelure cuilleres a soupe sel poivre
https://cuisine-facile.com/viandes/recette-escalopes-de-veau-panees-au-sesame.php,Escalopes de veau panées au sésame,"['1 4 escalopes de veau', '2 30 g de chapelure', '3 30 g de graines de sésame', '4 1 petite cuillère de farine', '5 2 œufs', ""6 4 cuillères à soupe d'huile"", '7 sel', '8 poivre']",escalopes veau chapelure graines sesame cuillere farine oeufs cuilleres a soupe sel poivre
https://cuisine-facile.com/viandes/recette-filet-boeuf-croute-romarin.php,Filet de boeuf en croute de romarin,"['1 30 g de romarin', '2 250 g de farine', ""3 125 g d'eau"", '4 1 petite cuillère de sel', '5 500 g de filet de bœuf', ""6 2 cuillères à soupe d'huile"", '7 sel', '8 poivre']",romarin farine cuillere sel filet boeuf cuilleres a soupe sel poivre
https://cuisine-facile.com/viandes/recette-filet-boeuf-wellington.php,Filet de boeuf Wellington,"['1 750 g de filet de bœuf', ""2 2 cuillères à soupe d'huile"", '3 1 échalote', '4 300 g de champignons', ""5 4 cuillères à soupe d'huile d'olive"", '6 1 cuillère à soupe de persil', '7 30 g de Foie gras', '8 200 g de Pâte feuilletée', '9 1 galette de sarrasin', '10 20 g de dorure', '11 sel', '12 poivre']",filet boeuf cuilleres a soupe echalote champignons cuilleres a soupe cuillere a soupe persil foie gras pate feuilletee galette sarrasin dorure sel poivre
https://cuisine-facile.com/viandes/recette-filet-mignon-comme-involtini.php,Filet mignon comme un involtini,"['1 4 tranches de lard', ""2 1 cuillère à soupe d'huile d'olive"", '3 750 g de filet mignon de porc', '4 persil', '5 fromage', '6 sel', '7 poivre']",tranche lard cuillere a soupe filet mignon porc persil fromage sel poivre
https://cuisine-facile.com/viandes/recette-filet-mignon-croute-lard.php,Filet mignon en croute de lard,"['1 1 filet mignon de porc', '2 4 cuillères à soupe de moutarde', '3 persil', '4 200 g de lard', ""5 1 cuillère à soupe d'huile"", '6 sel', '7 poivre']",filet mignon porc cuilleres a soupe moutarde persil lard cuillere a soupe sel poivre
https://cuisine-facile.com/viandes/recette-filet-mignon-sauce-moutarde-estragon.php,Filet mignon sauce moutarde et estragon,"['1 1 oignon', ""2 2 brins d'estragon"", '3 400 g de filet mignon de porc', ""4 3 cuillères à soupe d'huile d'olive"", '5 150 ml de vin blanc sec', '6 250 ml de crème fraiche liquide', '7 2 cuillères à soupe de moutarde', '8 sel', '9 poivre']",oignon brins filet mignon porc cuilleres a soupe vin blanc sec creme fraiche liquide cuilleres a soupe moutarde sel poivre
https://cuisine-facile.com/viandes/recette-filets-de-boeuf-marines-romarin-vin-rouge.php,Filets de boeuf marinés au romarin et vin rouge,"['1 4 filets de bœuf', '2 4 brins de romarin', '3 500 ml de vin rouge', '4 1 cuillère à soupe de sauce soja', '5 1 feuille de laurier', ""6 1 gousse d'ail"", ""7 2 cuillères à soupe d'huile d'olive"", '8 40 g de beurre', '9 800 g de haricots verts cuits', '10 sel', '11 poivre']",filet boeuf brins romarin vin cuillere a soupe sauce soja feuille laurier gousse cuilleres a soupe beurre haricot verts cuits sel poivre
https://cuisine-facile.com/viandes/recette-filets-poulet-panes-pomme-terre.php,Filets de poulet panés pomme de terre,"['1 300 g de filet de poulet', '2 1 cube de bouillon de volaille', '3 300 g de petits-pois', ""4 30 g d'oignon"", '5 persil', '6 30 g de beurre', ""7 1 jaune d'œuf"", '8 30 g de flocons de pommes de terre', ""9 4 cuillères à soupe d'huile"", '10 sel', '11 poivre']",filet poulet cube bouillon volaille petits poi persil beurre jaune flocons pommes terre cuilleres a soupe sel poivre
https://cuisine-facile.com/viandes/recette-filet-poulet-retournes-mozzarella.php,Filets de poulet retournés à la mozzarella,"['1 150 g de mozzarella', '2 150 g de Tomates confites', '3 4 filets de poulet', ""4 2 cuillères à soupe d'huile d'olive"", '5 sauge', '6 sel', '7 poivre']",mozzarella tomates confites filet poulet cuilleres a soupe sauge sel poivre
https://cuisine-facile.com/viandes/recette-filets-mignons-herbes-julienne-legumes.php,"Filets mignons aux herbes, julienne de légumes","['1 1 filet mignon de porc', '2 3 carottes', '3 3 navets', '4 1 poireau', ""5 1 bouquet d'herbes de votre choix"", '6 200 ml de crème fraiche', ""7 2 cuillères à soupe d'huile d'olive"", '8 sel', '9 poivre']",filet mignon porc carottes navets poireau bouquet choix creme fraiche cuilleres a soupe sel poivre
https://cuisine-facile.com/viandes/recette-gigot-7-heures.php,Gigot de 7 heures,"['1 1 oignon', '2 1 carotte', ""3 3 gousses d'ail"", ""4 1 gigot d'agneau"", '5 1 verre de vin blanc sec', '6 sel', '7 poivre']",oignon carotte gousses gigot verre vin blanc sec sel poivre
https://cuisine-facile.com/viandes/recette-hamburger-chicano.php,Hamburger chicano,"[""1 50 g d'oignon"", '2 400 g de viande hachée', ""3 1 cuillère à soupe d'épices à chili"", '4 persil', '5 300 g de haricots rouges', '6 4 tranches de jambon fumé', ""7 2 cuillères à soupe d'huile"", '8 4 Pains pour hamburger', '9 4 cuillères à soupe de moutarde', '10 40 g de Cheddar', '11 8 feuilles de salade verte', '12 sel', '13 poivre']",viande hachee cuillere a soupe a chili persil haricot tranche jambon fume cuilleres a soupe pain hamburger cuilleres a soupe moutarde cheddar feuilles salade verte sel poivre
https://cuisine-facile.com/viandes/recette-hamburgers.php,Hamburgers,"['1 500 g de viande hachée', '2 2 oignons', '3 1 échalote', '4 1 œuf', '5 1 cuillère à soupe de farine', '6 6 Pains pour hamburger', '7 12 tranches de fromage', '8 12 tranches de lard', '9 moutarde', '10 2 tomates', '11 sel fin', '12 poivre']",viande hachee oignons echalote oeuf cuillere a soupe farine pain hamburger tranche fromage tranche lard moutarde tomates sel fin poivre
https://cuisine-facile.com/viandes/recette-involtinis.php,Involtinis,"['1 4 escalopes de veau', '2 4 tranches de jambon', '3 1 bouquet de persil', ""4 1 gousse d'ail"", '5 100 g de Comté', '6 300 ml de crème fraiche liquide', ""7 3 cuillères à soupe d'huile d'olive"", '8 sel fin', '9 poivre', '10 un peu de sauge (facultatif)']",escalopes veau tranche jambon bouquet persil gousse comte creme fraiche liquide cuilleres a soupe sel fin poivre peu sauge
https://cuisine-facile.com/viandes/recette-lapin-moutarde.php,Lapin à la moutarde,"['1 1 kg de viande de lapin', '2 50 g de moutarde', ""3 4 cuillères à soupe d'huile d'olive"", '4 4 verres de vin blanc sec', '5 500 g de fèves', '6 300 g de champignons', '7 1 échalote', ""8 2 cuillères à soupe d'huile d'olive"", '9 200 g de lardons', ""10 2 cuillères à soupe d'huile d'olive"", '11 thym', '12 sel', '13 poivre']",kg viande lapin moutarde cuilleres a soupe verres vin blanc sec feves champignons echalote cuilleres a soupe lardons cuilleres a soupe thym sel poivre
https://cuisine-facile.com/viandes/recette-les-rillettes.php,Les rillettes,"['1 1 kg de lard (non salé)', '2 500 g de jambon', '3 200 g de saindoux', '4 18 g de gros sel', '5 4 g de poivre', '6 50 g de saindoux']",kg lard jambon saindoux gros sel poivre saindoux
https://cuisine-facile.com/viandes/recette-medaillons-filet-mignon-mexicaine.php,Médaillons de filet mignon à la mexicaine,"['1 800 g de filet mignon de porc', ""2 5 cuillères à soupe d'huile d'olive"", '3 1 petite cuillère de piment en poudre', '4 3 brins de thym', '5 1 feuille de laurier', '6 800 g de haricots verts', '7 300 ml de Bouillon de légumes', '8 2 cuillères à soupe de fond de veau', '9 sel', '10 poivre']",filet mignon porc cuilleres a soupe cuillere piment poudre brins thym feuille laurier haricot verts bouillon legume cuilleres a soupe fond veau sel poivre
https://cuisine-facile.com/viandes/recette-medaillons-filet-mignon-pleins-navets.php,Médaillons de filet mignon et pleins navets,"['1 500 g de navet', '2 1 litre de Bouillon de légumes (facultatif)', '3 1 échalote', '4 20 g de beurre', '5 250 ml de crème fraiche liquide', '6 700 g de filet mignon de porc', ""7 5 cuillères à soupe d'huile d'olive"", '8 sel', '9 poivre']",navet litre bouillon legume echalote beurre creme fraiche liquide filet mignon porc cuilleres a soupe sel poivre
https://cuisine-facile.com/viandes/recette-paleron-2-cuissons.php,Paleron en 2 cuissons,"['1 1 kg de viande de bœuf', '2 750 ml de vin rouge', '3 1 carotte', '4 2 feuilles de laurier', '5 4 feuilles de sauge', '6 50 g de beurre', '7 1 cuillère à soupe de maïzena', ""8 2 cuillères à soupe d'huile"", '9 900 g de purée de pommes de terre']",kg viande boeuf vin carotte feuilles laurier feuilles sauge beurre cuillere a soupe maizena cuilleres a soupe puree pommes terre
https://cuisine-facile.com/viandes/recette-pate-campagne.php,Pâté de campagne,"['1 500 g de gorge de porc', ""2 700 g d'échine de porc"", '3 600 g de lard', '4 1 oignon', '5 1 échalote', ""6 4 cuillères à soupe de Cognac ou d'Armagnac"", '7 4 cuillères à soupe de Porto', '8 1 bouquet de persil', '9 1 feuille de laurier', '10 1 brin de thym', '11 1 brin de romarin', '12 ½ petite cuillère de quatre-épices', '13 2 œufs', '14 28 g de sel fin', '15 4 g de poivre', '16 crépine de porc (facultatif)', ""17 2 gousses d'ail""]",gorge porc porc lard oignon echalote cuilleres a soupe cognac cuilleres a soupe porto bouquet persil feuille laurier brin thym brin romarin cuillere quatre epices oeufs sel fin poivre crepine porc gousses
https://cuisine-facile.com/viandes/recette-pate-croute.php,Pâté en croute,"['1 300 g de Pâte brisée', '2 30 g de morilles séchées', '3 300 g de viande de veau', ""4 300 g d'échine de porc"", '5 300 g de filet de poulet', '6 300 g de jambon', ""7 100 g d'oignon"", ""8 1 gousse d'ail"", '9 1 feuille de laurier', '10 thym', ""11 50 ml de Cognac ou d'Armagnac"", '12 50 ml de Porto', '13 1 échalote', ""14 2 cuillères à soupe d'huile d'olive"", '15 50 ml de crème fraiche', '16 2 œufs', '17 6 g de sel fin', '18 1 g de poivre', '19 150 g de Foie gras (facultatif)', '20 1 dorure', '21 sel', '22 poivre']",pate brisee morilles sechees viande veau porc filet poulet jambon gousse feuille laurier thym cognac porto echalote cuilleres a soupe creme fraiche oeufs sel fin poivre foie gras dorure sel poivre
